"# ndo-LPSCl1.6 n5fu (Nd@P control, frozen-4f) DOS/PDOS (states/eV), gap=2.1616 eV, Gaussian sigma=0.15 eV, EF=0, bonding=below 0"
E_minus_EF_eV,DOS_total,DOS_S,DOS_P,DOS_Cl,DOS_Li,DOS_O,DOS_Nd
-1.117,37.8088,31.8384,0.0609,1.1820,3.3583,0.1663,1.0411
-1.107,37.4101,31.5449,0.0603,1.1550,3.3067,0.1596,1.0231
-1.097,37.0215,31.2588,0.0597,1.1287,3.2563,0.1531,1.0056
-1.087,36.6434,30.9804,0.0592,1.1029,3.2071,0.1469,0.9888
-1.077,36.2764,30.7102,0.0588,1.0779,3.1591,0.1410,0.9725
-1.067,35.9205,30.4483,0.0584,1.0535,3.1123,0.1353,0.9568
-1.057,35.5757,30.1946,0.0580,1.0298,3.0666,0.1298,0.9418
-1.047,35.2418,29.9490,0.0576,1.0069,3.0222,0.1245,0.9272
-1.037,34.9183,29.7111,0.0572,0.9847,2.9788,0.1195,0.9133
-1.027,34.6041,29.4800,0.0569,0.9633,2.9363,0.1147,0.8999
-1.017,34.2998,29.2560,0.0566,0.9426,2.8949,0.1102,0.8870
-1.007,34.0035,29.0379,0.0562,0.9226,2.8543,0.1058,0.8745
-0.997,33.7140,28.8245,0.0559,0.9034,2.8144,0.1016,0.8626
-0.987,33.4302,28.6147,0.0556,0.8848,2.7750,0.0977,0.8510
-0.977,33.1506,28.4075,0.0552,0.8668,2.7362,0.0939,0.8398
-0.967,32.8738,28.2017,0.0548,0.8494,2.6977,0.0903,0.8290
-0.957,32.5981,27.9958,0.0544,0.8326,2.6594,0.0868,0.8184
-0.947,32.3216,27.7881,0.0540,0.8162,2.6211,0.0835,0.8081
-0.937,32.0427,27.5774,0.0535,0.8004,2.5827,0.0804,0.7980
-0.927,31.7594,27.3618,0.0530,0.7849,2.5442,0.0773,0.7880
-0.917,31.4699,27.1399,0.0525,0.7697,2.5053,0.0745,0.7781
-0.907,31.1721,26.9098,0.0519,0.7549,2.4659,0.0717,0.7683
-0.897,30.8641,26.6698,0.0513,0.7403,2.4259,0.0691,0.7585
-0.887,30.5439,26.4183,0.0506,0.7258,2.3852,0.0665,0.7485
-0.877,30.2095,26.1534,0.0499,0.7115,2.3437,0.0641,0.7385
-0.867,29.8590,25.8735,0.0491,0.6973,2.3012,0.0617,0.7283
-0.857,29.4906,25.5771,0.0483,0.6831,2.2577,0.0595,0.7178
-0.847,29.1024,25.2624,0.0475,0.6688,2.2132,0.0573,0.7071
-0.837,28.6928,24.9280,0.0465,0.6545,2.1674,0.0552,0.6960
-0.827,28.2605,24.5727,0.0456,0.6401,2.1204,0.0531,0.6845
-0.817,27.8041,24.1953,0.0446,0.6255,2.0722,0.0511,0.6726
-0.807,27.3224,23.7948,0.0435,0.6107,2.0227,0.0492,0.6603
-0.797,26.8146,23.3703,0.0425,0.5957,1.9719,0.0473,0.6474
-0.787,26.2799,22.9212,0.0413,0.5805,1.9198,0.0455,0.6340
-0.777,25.7181,22.4473,0.0402,0.5650,1.8664,0.0437,0.6201
-0.767,25.1289,21.9483,0.0390,0.5493,1.8118,0.0419,0.6055
-0.757,24.5127,21.4244,0.0377,0.5332,1.7560,0.0402,0.5905
-0.747,23.8701,20.8763,0.0365,0.5169,1.6991,0.0385,0.5748
-0.737,23.2017,20.3045,0.0352,0.5004,1.6412,0.0368,0.5586
-0.727,22.5089,19.7101,0.0339,0.4836,1.5825,0.0352,0.5419
-0.717,21.7930,19.0943,0.0326,0.4665,1.5229,0.0336,0.5246
-0.707,21.0560,18.4589,0.0312,0.4492,1.4627,0.0320,0.5069
-0.697,20.2999,17.8057,0.0299,0.4318,1.4020,0.0305,0.4887
-0.687,19.5270,17.1366,0.0285,0.4142,1.3410,0.0290,0.4702
-0.677,18.7400,16.4541,0.0272,0.3965,1.2799,0.0275,0.4513
-0.667,17.9416,15.7606,0.0258,0.3788,1.2187,0.0260,0.4322
-0.657,17.1349,15.0588,0.0245,0.3610,1.1578,0.0246,0.4129
-0.647,16.3227,14.3514,0.0231,0.3433,1.0973,0.0232,0.3934
-0.637,15.5085,13.6413,0.0218,0.3256,1.0374,0.0218,0.3739
-0.627,14.6957,12.9316,0.0205,0.3081,0.9782,0.0205,0.3544
-0.617,13.8876,12.2251,0.0193,0.2908,0.9201,0.0192,0.3350
-0.607,13.0872,11.5248,0.0180,0.2738,0.8631,0.0180,0.3158
-0.597,12.2979,10.8336,0.0168,0.2570,0.8074,0.0167,0.2969
-0.587,11.5227,10.1542,0.0157,0.2407,0.7533,0.0156,0.2783
-0.577,10.7646,9.4892,0.0145,0.2247,0.7008,0.0145,0.2601
-0.567,10.0262,8.8410,0.0135,0.2092,0.6501,0.0134,0.2424
-0.557,9.3100,8.2119,0.0124,0.1942,0.6012,0.0123,0.2251
-0.547,8.6181,7.6038,0.0114,0.1798,0.5544,0.0114,0.2085
-0.537,7.9526,7.0185,0.0105,0.1659,0.5097,0.0104,0.1925
-0.527,7.3153,6.4577,0.0096,0.1526,0.4672,0.0095,0.1771
-0.517,6.7073,5.9225,0.0087,0.1399,0.4268,0.0087,0.1625
-0.507,6.1298,5.4139,0.0079,0.1279,0.3887,0.0079,0.1486
-0.497,5.5838,4.9328,0.0072,0.1166,0.3529,0.0072,0.1354
-0.487,5.0696,4.4795,0.0065,0.1059,0.3194,0.0065,0.1230
-0.477,4.5872,4.0542,0.0058,0.0959,0.2881,0.0058,0.1113
-0.467,4.1365,3.6566,0.0052,0.0865,0.2590,0.0052,0.1005
-0.457,3.7175,3.2869,0.0047,0.0778,0.2321,0.0047,0.0903
-0.447,3.3295,2.9444,0.0042,0.0697,0.2072,0.0042,0.0809
-0.437,2.9717,2.6284,0.0037,0.0623,0.1844,0.0037,0.0723
-0.427,2.6429,2.3381,0.0033,0.0554,0.1636,0.0033,0.0643
-0.417,2.3422,2.0724,0.0029,0.0491,0.1446,0.0029,0.0570
-0.407,2.0683,1.8303,0.0025,0.0434,0.1273,0.0026,0.0504
-0.397,1.8200,1.6109,0.0022,0.0382,0.1117,0.0022,0.0444
-0.387,1.5959,1.4127,0.0019,0.0336,0.0977,0.0020,0.0389
-0.377,1.3943,1.2345,0.0017,0.0293,0.0852,0.0017,0.0340
-0.367,1.2138,1.0748,0.0015,0.0256,0.0740,0.0015,0.0296
-0.357,1.0527,0.9323,0.0013,0.0222,0.0640,0.0013,0.0257
-0.347,0.9097,0.8058,0.0011,0.0192,0.0552,0.0011,0.0222
-0.337,0.7833,0.6939,0.0009,0.0165,0.0474,0.0009,0.0192
-0.327,0.6718,0.5953,0.0008,0.0142,0.0406,0.0008,0.0164
-0.317,0.5740,0.5087,0.0007,0.0121,0.0346,0.0007,0.0141
-0.307,0.4887,0.4331,0.0006,0.0103,0.0294,0.0006,0.0120
-0.297,0.4144,0.3673,0.0005,0.0088,0.0248,0.0005,0.0102
-0.287,0.3500,0.3103,0.0004,0.0074,0.0209,0.0004,0.0086
-0.277,0.2946,0.2612,0.0003,0.0062,0.0176,0.0003,0.0072
-0.267,0.2471,0.2191,0.0003,0.0052,0.0147,0.0003,0.0061
-0.257,0.2064,0.1831,0.0002,0.0044,0.0123,0.0002,0.0051
-0.247,0.1717,0.1523,0.0002,0.0037,0.0102,0.0002,0.0042
-0.237,0.1423,0.1263,0.0002,0.0030,0.0084,0.0002,0.0035
-0.227,0.1175,0.1042,0.0001,0.0025,0.0069,0.0001,0.0029
-0.217,0.0965,0.0856,0.0001,0.0021,0.0057,0.0001,0.0024
-0.207,0.0788,0.0700,0.0001,0.0017,0.0046,0.0001,0.0019
-0.197,0.0642,0.0570,0.0001,0.0014,0.0038,0.0001,0.0016
-0.187,0.0521,0.0462,0.0001,0.0011,0.0030,0.0001,0.0013
-0.177,0.0422,0.0374,0.0000,0.0009,0.0025,0.0000,0.0010
-0.167,0.0339,0.0301,0.0000,0.0007,0.0020,0.0000,0.0008
-0.157,0.0271,0.0240,0.0000,0.0006,0.0016,0.0000,0.0007
-0.147,0.0215,0.0191,0.0000,0.0005,0.0012,0.0000,0.0005
-0.137,0.0170,0.0151,0.0000,0.0004,0.0010,0.0000,0.0004
-0.127,0.0134,0.0119,0.0000,0.0003,0.0008,0.0000,0.0003
-0.117,0.0103,0.0092,0.0000,0.0002,0.0006,0.0000,0.0003
-0.107,0.0079,0.0070,0.0000,0.0002,0.0005,0.0000,0.0002
-0.097,0.0060,0.0053,0.0000,0.0001,0.0003,0.0000,0.0001
-0.087,0.0045,0.0040,0.0000,0.0001,0.0003,0.0000,0.0001
-0.077,0.0033,0.0030,0.0000,0.0001,0.0002,0.0000,0.0001
-0.067,0.0024,0.0022,0.0000,0.0001,0.0001,0.0000,0.0001
-0.057,0.0017,0.0016,0.0000,0.0000,0.0001,0.0000,0.0000
-0.047,0.0012,0.0011,0.0000,0.0000,0.0001,0.0000,0.0000
-0.037,0.0009,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
-0.027,0.0006,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000
-0.017,0.0004,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
-0.007,0.0003,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
0.003,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
0.013,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
0.023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.043,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.053,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.063,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.073,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
1.083,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000
1.093,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000
1.103,0.0003,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000
1.113,0.0004,0.0002,0.0001,0.0000,0.0001,0.0000,0.0000
1.123,0.0005,0.0002,0.0001,0.0000,0.0001,0.0000,0.0000
1.133,0.0006,0.0003,0.0002,0.0000,0.0001,0.0000,0.0000
1.143,0.0007,0.0003,0.0002,0.0000,0.0001,0.0000,0.0000
1.153,0.0009,0.0004,0.0003,0.0000,0.0002,0.0000,0.0000
1.163,0.0011,0.0005,0.0003,0.0000,0.0002,0.0000,0.0000
1.173,0.0014,0.0006,0.0004,0.0000,0.0002,0.0000,0.0000
1.183,0.0017,0.0008,0.0005,0.0000,0.0003,0.0000,0.0000
1.193,0.0021,0.0009,0.0006,0.0000,0.0003,0.0000,0.0000
1.203,0.0025,0.0011,0.0007,0.0001,0.0004,0.0000,0.0000
1.213,0.0030,0.0013,0.0009,0.0001,0.0005,0.0000,0.0000
1.223,0.0036,0.0016,0.0010,0.0001,0.0006,0.0000,0.0000
1.233,0.0043,0.0019,0.0012,0.0001,0.0007,0.0000,0.0000
1.243,0.0052,0.0023,0.0015,0.0001,0.0009,0.0000,0.0000
1.253,0.0061,0.0028,0.0018,0.0001,0.0010,0.0001,0.0000
1.263,0.0073,0.0033,0.0021,0.0002,0.0012,0.0001,0.0000
1.273,0.0086,0.0038,0.0025,0.0002,0.0014,0.0001,0.0000
1.283,0.0101,0.0045,0.0029,0.0002,0.0017,0.0001,0.0000
1.293,0.0118,0.0053,0.0034,0.0003,0.0020,0.0001,0.0000
1.303,0.0138,0.0062,0.0039,0.0003,0.0023,0.0001,0.0000
1.313,0.0161,0.0072,0.0046,0.0004,0.0027,0.0001,0.0000
1.323,0.0186,0.0083,0.0053,0.0004,0.0031,0.0002,0.0000
1.333,0.0215,0.0096,0.0061,0.0005,0.0036,0.0002,0.0000
1.343,0.0247,0.0111,0.0071,0.0006,0.0041,0.0002,0.0000
1.353,0.0284,0.0127,0.0081,0.0006,0.0047,0.0002,0.0000
1.363,0.0324,0.0145,0.0093,0.0007,0.0054,0.0003,0.0000
1.373,0.0370,0.0165,0.0106,0.0008,0.0061,0.0003,0.0000
1.383,0.0420,0.0188,0.0120,0.0009,0.0069,0.0004,0.0000
1.393,0.0475,0.0213,0.0136,0.0011,0.0078,0.0004,0.0000
1.403,0.0536,0.0240,0.0154,0.0012,0.0089,0.0005,0.0001
1.413,0.0603,0.0270,0.0173,0.0014,0.0100,0.0005,0.0001
1.423,0.0676,0.0302,0.0194,0.0015,0.0112,0.0006,0.0001
1.433,0.0755,0.0338,0.0216,0.0017,0.0125,0.0006,0.0001
1.443,0.0842,0.0376,0.0241,0.0019,0.0139,0.0007,0.0001
1.453,0.0935,0.0418,0.0268,0.0021,0.0154,0.0008,0.0001
1.463,0.1035,0.0463,0.0297,0.0023,0.0171,0.0009,0.0001
1.473,0.1143,0.0511,0.0328,0.0026,0.0189,0.0010,0.0001
1.483,0.1259,0.0563,0.0361,0.0028,0.0208,0.0011,0.0001
1.493,0.1382,0.0618,0.0396,0.0031,0.0228,0.0012,0.0001
1.503,0.1513,0.0676,0.0434,0.0034,0.0250,0.0013,0.0001
1.513,0.1651,0.0738,0.0474,0.0037,0.0273,0.0014,0.0001
1.523,0.1798,0.0803,0.0516,0.0040,0.0297,0.0015,0.0002
1.533,0.1952,0.0872,0.0560,0.0043,0.0322,0.0017,0.0002
1.543,0.2114,0.0944,0.0607,0.0047,0.0349,0.0018,0.0002
1.553,0.2283,0.1020,0.0656,0.0051,0.0377,0.0019,0.0002
1.563,0.2460,0.1099,0.0707,0.0055,0.0406,0.0021,0.0002
1.573,0.2644,0.1181,0.0760,0.0059,0.0436,0.0022,0.0002
1.583,0.2834,0.1266,0.0814,0.0063,0.0467,0.0024,0.0002
1.593,0.3031,0.1354,0.0871,0.0067,0.0500,0.0026,0.0002
1.603,0.3234,0.1444,0.0930,0.0071,0.0533,0.0028,0.0003
1.613,0.3443,0.1537,0.0990,0.0076,0.0568,0.0029,0.0003
1.623,0.3657,0.1632,0.1052,0.0081,0.0603,0.0031,0.0003
1.633,0.3875,0.1730,0.1115,0.0085,0.0639,0.0033,0.0003
1.643,0.4098,0.1829,0.1179,0.0090,0.0676,0.0035,0.0003
1.653,0.4325,0.1930,0.1245,0.0095,0.0713,0.0037,0.0003
1.663,0.4555,0.2032,0.1311,0.0100,0.0751,0.0039,0.0003
1.673,0.4787,0.2136,0.1379,0.0105,0.0789,0.0041,0.0004
1.683,0.5022,0.2240,0.1447,0.0110,0.0827,0.0043,0.0004
1.693,0.5258,0.2345,0.1515,0.0115,0.0866,0.0045,0.0004
1.703,0.5494,0.2450,0.1584,0.0120,0.0905,0.0047,0.0004
1.713,0.5732,0.2556,0.1653,0.0125,0.0944,0.0049,0.0004
1.723,0.5968,0.2661,0.1721,0.0130,0.0983,0.0051,0.0004
1.733,0.6205,0.2765,0.1790,0.0135,0.1022,0.0053,0.0004
1.743,0.6439,0.2870,0.1858,0.0140,0.1060,0.0055,0.0005
1.753,0.6672,0.2973,0.1926,0.0144,0.1098,0.0057,0.0005
1.763,0.6902,0.3075,0.1993,0.0149,0.1136,0.0059,0.0005
1.773,0.7130,0.3175,0.2059,0.0154,0.1173,0.0061,0.0005
1.783,0.7354,0.3275,0.2125,0.0158,0.1210,0.0063,0.0006
1.793,0.7574,0.3372,0.2189,0.0163,0.1246,0.0065,0.0006
1.803,0.7791,0.3468,0.2252,0.0167,0.1282,0.0067,0.0007
1.813,0.8003,0.3561,0.2314,0.0171,0.1316,0.0069,0.0007
1.823,0.8210,0.3653,0.2375,0.0175,0.1350,0.0071,0.0007
1.833,0.8413,0.3742,0.2434,0.0179,0.1384,0.0072,0.0008
1.843,0.8612,0.3829,0.2492,0.0183,0.1416,0.0074,0.0009
1.853,0.8805,0.3914,0.2549,0.0187,0.1448,0.0076,0.0009
1.863,0.8994,0.3997,0.2604,0.0190,0.1479,0.0078,0.0010
1.873,0.9178,0.4077,0.2658,0.0194,0.1509,0.0079,0.0011
1.883,0.9357,0.4155,0.2711,0.0197,0.1538,0.0081,0.0012
1.893,0.9533,0.4232,0.2763,0.0200,0.1567,0.0083,0.0014
1.903,0.9706,0.4306,0.2814,0.0203,0.1596,0.0085,0.0015
1.913,0.9875,0.4380,0.2864,0.0206,0.1624,0.0086,0.0016
1.923,1.0043,0.4452,0.2913,0.0209,0.1652,0.0088,0.0018
1.933,1.0208,0.4523,0.2962,0.0211,0.1679,0.0090,0.0020
1.943,1.0374,0.4593,0.3011,0.0214,0.1707,0.0092,0.0022
1.953,1.0539,0.4663,0.3060,0.0217,0.1735,0.0094,0.0024
1.963,1.0707,0.4734,0.3109,0.0219,0.1763,0.0096,0.0027
1.973,1.0877,0.4806,0.3159,0.0221,0.1792,0.0099,0.0030
1.983,1.1051,0.4878,0.3211,0.0224,0.1821,0.0101,0.0033
1.993,1.1231,0.4953,0.3264,0.0226,0.1852,0.0104,0.0036
2.003,1.1418,0.5030,0.3319,0.0229,0.1885,0.0107,0.0040
2.013,1.1614,0.5111,0.3377,0.0231,0.1919,0.0110,0.0044
2.023,1.1820,0.5195,0.3438,0.0234,0.1955,0.0114,0.0048
2.033,1.2039,0.5284,0.3502,0.0237,0.1993,0.0118,0.0053
2.043,1.2271,0.5379,0.3570,0.0239,0.2034,0.0122,0.0058
2.053,1.2519,0.5479,0.3643,0.0242,0.2078,0.0127,0.0063
2.063,1.2785,0.5586,0.3722,0.0245,0.2126,0.0133,0.0069
2.073,1.3071,0.5700,0.3806,0.0249,0.2177,0.0139,0.0076
2.083,1.3378,0.5823,0.3896,0.0252,0.2232,0.0146,0.0083
2.093,1.3709,0.5955,0.3993,0.0256,0.2292,0.0153,0.0090
2.103,1.4066,0.6097,0.4098,0.0260,0.2356,0.0161,0.0099
2.113,1.4450,0.6249,0.4211,0.0264,0.2426,0.0170,0.0108
2.123,1.4862,0.6412,0.4332,0.0269,0.2502,0.0179,0.0118
2.133,1.5306,0.6586,0.4462,0.0274,0.2583,0.0190,0.0129
2.143,1.5782,0.6773,0.4601,0.0280,0.2670,0.0202,0.0141
2.153,1.6292,0.6973,0.4750,0.0285,0.2764,0.0214,0.0154
2.163,1.6837,0.7186,0.4909,0.0291,0.2864,0.0227,0.0168
2.173,1.7419,0.7412,0.5079,0.0298,0.2971,0.0242,0.0184
2.183,1.8038,0.7653,0.5259,0.0305,0.3086,0.0258,0.0202
2.193,1.8696,0.7907,0.5450,0.0312,0.3207,0.0274,0.0222
2.203,1.9393,0.8176,0.5653,0.0320,0.3337,0.0292,0.0244
2.213,2.0130,0.8459,0.5866,0.0328,0.3473,0.0311,0.0268
2.223,2.0907,0.8756,0.6090,0.0337,0.3618,0.0331,0.0296
2.233,2.1726,0.9067,0.6325,0.0345,0.3770,0.0352,0.0327
2.243,2.2584,0.9392,0.6571,0.0355,0.3930,0.0374,0.0362
2.253,2.3483,0.9731,0.6827,0.0365,0.4098,0.0398,0.0401
2.263,2.4422,1.0083,0.7094,0.0375,0.4273,0.0422,0.0446
2.273,2.5401,1.0448,0.7370,0.0385,0.4456,0.0447,0.0496
2.283,2.6418,1.0824,0.7655,0.0396,0.4646,0.0474,0.0552
2.293,2.7474,1.1212,0.7949,0.0407,0.4844,0.0501,0.0616
2.303,2.8566,1.1610,0.8250,0.0419,0.5049,0.0529,0.0687
2.313,2.9695,1.2018,0.8559,0.0430,0.5261,0.0558,0.0768
2.323,3.0858,1.2434,0.8873,0.0443,0.5479,0.0587,0.0859
2.333,3.2055,1.2858,0.9193,0.0455,0.5704,0.0617,0.0962
2.343,3.3284,1.3289,0.9517,0.0467,0.5935,0.0647,0.1077
2.353,3.4544,1.3724,0.9845,0.0480,0.6173,0.0678,0.1206
2.363,3.5834,1.4164,1.0174,0.0493,0.6416,0.0710,0.1351
2.373,3.7152,1.4607,1.0504,0.0506,0.6665,0.0741,0.1512
2.383,3.8496,1.5051,1.0834,0.0519,0.6919,0.0773,0.1692
2.393,3.9866,1.5496,1.1163,0.0532,0.7178,0.0804,0.1893
